0.000000,0.000000,0.000000
0.002500,0.009982,0.000000
0.005000,0.014089,0.000000
0.007500,0.017218,0.000000
0.010000,0.019836,0.000000
0.012500,0.022121,0.000000
0.015000,0.024168,0.000000
0.017500,0.026030,0.000000
0.020000,0.027744,0.000000
0.022500,0.029333,0.000000
0.025000,0.030817,0.000000
0.027500,0.032209,0.000000
0.030000,0.033518,0.000000
0.032500,0.034755,0.000000
0.035000,0.035925,0.000000
0.037500,0.037034,0.000000
0.040000,0.038087,0.000000
0.042500,0.039088,0.000000
0.045000,0.040040,0.000000
0.047500,0.040946,0.000000
0.050000,0.041810,0.000000
0.052500,0.042632,0.000000
0.055000,0.043416,0.000000
0.057500,0.044163,0.000000
0.060000,0.044875,0.000000
0.062500,0.045553,0.000000
0.065000,0.046199,0.000000
0.067500,0.046814,0.000000
0.070000,0.047399,0.000000
0.072500,0.047956,0.000000
0.075000,0.048484,0.000000
0.077500,0.048986,0.000000
0.080000,0.049463,0.000000
0.082500,0.049914,0.000000
0.085000,0.050341,0.000000
0.087500,0.050745,0.000000
0.090000,0.051126,0.000000
0.092500,0.051485,0.000000
0.095000,0.051822,0.000000
0.097500,0.052140,0.000000
0.100000,0.052437,0.000000
0.102500,0.052715,0.000000
0.105000,0.052974,0.000000
0.107500,0.053214,0.000000
0.110000,0.053437,0.000000
0.112500,0.053643,0.000000
0.115000,0.053832,0.000000
0.117500,0.054005,0.000000
0.120000,0.054163,0.000000
0.122500,0.054305,0.000000
0.125000,0.054433,0.000000
0.127500,0.054546,0.000000
0.130000,0.054646,0.000000
0.132500,0.054732,0.000000
0.135000,0.054806,0.000000
0.137500,0.054867,0.000000
0.140000,0.054916,0.000000
0.142500,0.054953,0.000000
0.145000,0.054979,0.000000
0.147500,0.054995,0.000000
0.150000,0.055000,0.000000
0.152500,0.054995,0.000000
0.155000,0.054981,0.000000
0.157500,0.054957,0.000000
0.160000,0.054924,0.000000
0.162500,0.054883,0.000000
0.165000,0.054834,0.000000
0.167500,0.054777,0.000000
0.170000,0.054712,0.000000
0.172500,0.054640,0.000000
0.175000,0.054562,0.000000
0.177500,0.054477,0.000000
0.180000,0.054386,0.000000
0.182500,0.054290,0.000000
0.185000,0.054188,0.000000
0.187500,0.054080,0.000000
0.190000,0.053968,0.000000
0.192500,0.053852,0.000000
0.195000,0.053731,0.000000
0.197500,0.053606,0.000000
0.200000,0.053477,0.000000
0.202500,0.053346,0.000000
0.205000,0.053211,0.000000
0.207500,0.053073,0.000000
0.210000,0.052932,0.000000
0.212500,0.052790,0.000000
0.215000,0.052645,0.000000
0.217500,0.052498,0.000000
0.220000,0.052350,0.000000
0.222500,0.052200,0.000000
0.225000,0.052050,0.000000
0.227500,0.051898,0.000000
0.230000,0.051746,0.000000
0.232500,0.051593,0.000000
0.235000,0.051440,0.000000
0.237500,0.051286,0.000000
0.240000,0.051133,0.000000
0.242500,0.050980,0.000000
0.245000,0.050828,0.000000
0.247500,0.050676,0.000000
0.250000,0.050525,0.000000
0.252500,0.050375,0.000000
0.255000,0.050226,0.000000
0.257500,0.050079,0.000000
0.260000,0.049932,0.000000
0.262500,0.049787,0.000000
0.265000,0.049644,0.000000
0.267500,0.049503,0.000000
0.270000,0.049363,0.000000
0.272500,0.049225,0.000000
0.275000,0.049089,0.000000
0.277500,0.048956,0.000000
0.280000,0.048824,0.000000
0.282500,0.048695,0.000000
0.285000,0.048568,0.000000
0.287500,0.048444,0.000000
0.290000,0.048321,0.000000
0.292500,0.048202,0.000000
0.295000,0.048085,0.000000
0.297500,0.047970,0.000000
0.300000,0.047858,0.000000
0.302500,0.047748,0.000000
0.305000,0.047641,0.000000
0.307500,0.047536,0.000000
0.310000,0.047434,0.000000
0.312500,0.047334,0.000000
0.315000,0.047236,0.000000
0.317500,0.047141,0.000000
0.320000,0.047048,0.000000
0.322500,0.046957,0.000000
0.325000,0.046869,0.000000
0.327500,0.046782,0.000000
0.330000,0.046697,0.000000
0.332500,0.046615,0.000000
0.335000,0.046533,0.000000
0.337500,0.046454,0.000000
0.340000,0.046376,0.000000
0.342500,0.046299,0.000000
0.345000,0.046223,0.000000
0.347500,0.046149,0.000000
0.350000,0.046075,0.000000
0.352500,0.046002,0.000000
0.355000,0.045929,0.000000
0.357500,0.045856,0.000000
0.360000,0.045784,0.000000
0.362500,0.045711,0.000000
0.365000,0.045638,0.000000
0.367500,0.045564,0.000000
0.370000,0.045489,0.000000
0.372500,0.045413,0.000000
0.375000,0.045335,0.000000
0.377500,0.045256,0.000000
0.380000,0.045174,0.000000
0.382500,0.045090,0.000000
0.385000,0.045003,0.000000
0.387500,0.044913,0.000000
0.390000,0.044820,0.000000
0.392500,0.044722,0.000000
0.395000,0.044621,0.000000
0.397500,0.044515,0.000000
0.400000,0.044404,0.000000
0.402500,0.044288,0.000000
0.405000,0.044166,0.000000
0.407500,0.044037,0.000000
0.410000,0.043903,0.000000
0.412500,0.043760,0.000000
0.415000,0.043611,0.000000
0.417500,0.043453,0.000000
0.420000,0.043287,0.000000
0.422500,0.043111,0.000000
0.425000,0.042926,0.000000
0.427500,0.042731,0.000000
0.430000,0.042525,0.000000
0.432500,0.042308,0.000000
0.435000,0.042079,0.000000
0.437500,0.041838,0.000000
0.440000,0.041584,0.000000
0.442500,0.041316,0.000000
0.445000,0.041034,0.000000
0.447500,0.040737,0.000000
0.450000,0.040425,0.000000
0.452500,0.040096,0.000000
0.455000,0.039751,0.000000
0.457500,0.039388,0.000000
0.460000,0.039007,0.000000
0.462500,0.038606,0.000000
0.465000,0.038187,0.000000
0.467500,0.037746,0.000000
0.470000,0.037285,0.000000
0.472500,0.036801,0.000000
0.475000,0.036295,0.000000
0.477500,0.035765,0.000000
0.480000,0.035211,0.000000
0.482500,0.034632,0.000000
0.485000,0.034027,0.000000
0.487500,0.033394,0.000000
0.490000,0.032734,0.000000
0.492500,0.032045,0.000000
0.495000,0.031327,0.000000
0.497500,0.030578,0.000000
0.500000,0.029797,0.000000
0.497500,0.030114,0.000000
0.495000,0.030349,0.000000
0.492500,0.030505,0.000000
0.490000,0.030586,0.000000
0.487500,0.030595,0.000000
0.485000,0.030535,0.000000
0.482500,0.030409,0.000000
0.480000,0.030221,0.000000
0.477500,0.029972,0.000000
0.475000,0.029667,0.000000
0.472500,0.029308,0.000000
0.470000,0.028897,0.000000
0.467500,0.028438,0.000000
0.465000,0.027933,0.000000
0.462500,0.027384,0.000000
0.460000,0.026795,0.000000
0.457500,0.026167,0.000000
0.455000,0.025503,0.000000
0.452500,0.024805,0.000000
0.450000,0.024075,0.000000
0.447500,0.023316,0.000000
0.445000,0.022529,0.000000
0.442500,0.021718,0.000000
0.440000,0.020883,0.000000
0.437500,0.020026,0.000000
0.435000,0.019151,0.000000
0.432500,0.018257,0.000000
0.430000,0.017348,0.000000
0.427500,0.016425,0.000000
0.425000,0.015489,0.000000
0.422500,0.014542,0.000000
0.420000,0.013586,0.000000
0.417500,0.012622,0.000000
0.415000,0.011652,0.000000
0.412500,0.010676,0.000000
0.410000,0.009698,0.000000
0.407500,0.008716,0.000000
0.405000,0.007734,0.000000
0.402500,0.006752,0.000000
0.400000,0.005771,0.000000
0.397500,0.004793,0.000000
0.395000,0.003818,0.000000
0.392500,0.002847,0.000000
0.390000,0.001882,0.000000
0.387500,0.000924,0.000000
0.385000,-0.000028,0.000000
0.382500,-0.000971,0.000000
0.380000,-0.001905,0.000000
0.377500,-0.002830,0.000000
0.375000,-0.003744,0.000000
0.372500,-0.004647,0.000000
0.370000,-0.005538,0.000000
0.367500,-0.006416,0.000000
0.365000,-0.007282,0.000000
0.362500,-0.008134,0.000000
0.360000,-0.008972,0.000000
0.357500,-0.009796,0.000000
0.355000,-0.010604,0.000000
0.352500,-0.011398,0.000000
0.350000,-0.012175,0.000000
0.347500,-0.012937,0.000000
0.345000,-0.013682,0.000000
0.342500,-0.014410,0.000000
0.340000,-0.015122,0.000000
0.337500,-0.015816,0.000000
0.335000,-0.016493,0.000000
0.332500,-0.017153,0.000000
0.330000,-0.017795,0.000000
0.327500,-0.018419,0.000000
0.325000,-0.019025,0.000000
0.322500,-0.019614,0.000000
0.320000,-0.020184,0.000000
0.317500,-0.020737,0.000000
0.315000,-0.021272,0.000000
0.312500,-0.021789,0.000000
0.310000,-0.022288,0.000000
0.307500,-0.022769,0.000000
0.305000,-0.023233,0.000000
0.302500,-0.023679,0.000000
0.300000,-0.024108,0.000000
0.297500,-0.024520,0.000000
0.295000,-0.024914,0.000000
0.292500,-0.025292,0.000000
0.290000,-0.025653,0.000000
0.287500,-0.025997,0.000000
0.285000,-0.026326,0.000000
0.282500,-0.026638,0.000000
0.280000,-0.026935,0.000000
0.277500,-0.027217,0.000000
0.275000,-0.027483,0.000000
0.272500,-0.027735,0.000000
0.270000,-0.027972,0.000000
0.267500,-0.028195,0.000000
0.265000,-0.028404,0.000000
0.262500,-0.028600,0.000000
0.260000,-0.028783,0.000000
0.257500,-0.028953,0.000000
0.255000,-0.029110,0.000000
0.252500,-0.029256,0.000000
0.250000,-0.029391,0.000000
0.247500,-0.029514,0.000000
0.245000,-0.029626,0.000000
0.242500,-0.029728,0.000000
0.240000,-0.029820,0.000000
0.237500,-0.029903,0.000000
0.235000,-0.029977,0.000000
0.232500,-0.030042,0.000000
0.230000,-0.030098,0.000000
0.227500,-0.030147,0.000000
0.225000,-0.030189,0.000000
0.222500,-0.030224,0.000000
0.220000,-0.030252,0.000000
0.217500,-0.030274,0.000000
0.215000,-0.030290,0.000000
0.212500,-0.030302,0.000000
0.210000,-0.030308,0.000000
0.207500,-0.030310,0.000000
0.205000,-0.030308,0.000000
0.202500,-0.030302,0.000000
0.200000,-0.030294,0.000000
0.197500,-0.030282,0.000000
0.195000,-0.030268,0.000000
0.192500,-0.030253,0.000000
0.190000,-0.030235,0.000000
0.187500,-0.030216,0.000000
0.185000,-0.030197,0.000000
0.182500,-0.030176,0.000000
0.180000,-0.030156,0.000000
0.177500,-0.030136,0.000000
0.175000,-0.030116,0.000000
0.172500,-0.030097,0.000000
0.170000,-0.030079,0.000000
0.167500,-0.030062,0.000000
0.165000,-0.030047,0.000000
0.162500,-0.030033,0.000000
0.160000,-0.030022,0.000000
0.157500,-0.030012,0.000000
0.155000,-0.030006,0.000000
0.152500,-0.030001,0.000000
0.150000,-0.030000,0.000000
0.147500,-0.030001,0.000000
0.145000,-0.030006,0.000000
0.142500,-0.030013,0.000000
0.140000,-0.030024,0.000000
0.137500,-0.030038,0.000000
0.135000,-0.030055,0.000000
0.132500,-0.030076,0.000000
0.130000,-0.030099,0.000000
0.127500,-0.030126,0.000000
0.125000,-0.030155,0.000000
0.122500,-0.030188,0.000000
0.120000,-0.030223,0.000000
0.117500,-0.030261,0.000000
0.115000,-0.030301,0.000000
0.112500,-0.030343,0.000000
0.110000,-0.030387,0.000000
0.107500,-0.030432,0.000000
0.105000,-0.030478,0.000000
0.102500,-0.030524,0.000000
0.100000,-0.030571,0.000000
0.097500,-0.030617,0.000000
0.095000,-0.030662,0.000000
0.092500,-0.030705,0.000000
0.090000,-0.030745,0.000000
0.087500,-0.030783,0.000000
0.085000,-0.030816,0.000000
0.082500,-0.030843,0.000000
0.080000,-0.030865,0.000000
0.077500,-0.030880,0.000000
0.075000,-0.030886,0.000000
0.072500,-0.030882,0.000000
0.070000,-0.030867,0.000000
0.067500,-0.030839,0.000000
0.065000,-0.030797,0.000000
0.062500,-0.030738,0.000000
0.060000,-0.030662,0.000000
0.057500,-0.030564,0.000000
0.055000,-0.030444,0.000000
0.052500,-0.030299,0.000000
0.050000,-0.030125,0.000000
0.047500,-0.029919,0.000000
0.045000,-0.029678,0.000000
0.042500,-0.029397,0.000000
0.040000,-0.029073,0.000000
0.037500,-0.028699,0.000000
0.035000,-0.028271,0.000000
0.032500,-0.027781,0.000000
0.030000,-0.027221,0.000000
0.027500,-0.026582,0.000000
0.025000,-0.025853,0.000000
0.022500,-0.025020,0.000000
0.020000,-0.024066,0.000000
0.017500,-0.022967,0.000000
0.015000,-0.021695,0.000000
0.012500,-0.020208,0.000000
0.010000,-0.018443,0.000000
0.007500,-0.016299,0.000000
0.005000,-0.013580,0.000000
0.002500,-0.009799,0.000000
